city;cases;pop;lat;lon;
Monyoród;2;177;46.0102822;18.4771477;
Kéleshalom;5;444;46.3656768;19.2823461;
Kovácsszénája;1;89;46.1720999;18.1092839;
Szárazd;3;268;46.569984;18.4261435;
Ófalu;4;358;46.220819;18.5301832;
Rózsafa;4;359;46.0222315;17.8897265;
Bódvarákó;1;90;48.5103419;20.7364124;
Detek;3;270;48.3333407;21.0190083;
Magyarlukafa;1;90;46.1677959;17.7564733;
Regéc;1;90;48.3930678;21.3451985;
Csányoszró;7;631;45.8812165;17.9074456;
Mezőszentgyörgy;15;1355;46.994048;18.2738432;
Novajidrány;15;1357;48.4039457;21.1721117;
Kékesd;2;182;46.1009798;18.4727094;
Mencshely;3;273;46.9470268;17.7004749;
Zsujta;2;182;48.5005104;21.2793676;
Bódvalenke;3;274;48.5411483;20.8039563;
Balatonszemes;20;1827;46.806042;17.7789908;
Komlósd;2;183;46.0172375;17.386257;
Kisszentmárton;3;275;45.823917;18.0236928;
Szentistvánbaksa;3;275;48.2232612;21.0295939;
Csokvaomány;9;826;48.1657718;20.3738354;
Kovácshida;3;277;45.8337824;18.1810395;
Abaújlak;1;93;48.4050554;20.9550532;
Kiscsehi;2;186;46.5211833;16.6736089;
Kisasszond;2;187;46.3310083;17.6414251;
Kustánszeg;5;469;46.785332;16.6798925;
Erdősmárok;1;94;46.056067;18.546034;
Somogyzsitfa;6;564;46.5530939;17.2964954;
Gödre;9;849;46.2863628;17.9726634;
Abaújszolnok;2;189;48.3724905;20.9739486;
Darnó;2;190;47.9580488;22.6602697;
Kemeneskápolna;1;95;47.2079541;17.1060431;
Szamosangyalos;9;856;47.8728035;22.6543772;
Bakháza;2;191;46.1082398;17.3593728;
Piricse;20;1910;47.7717104;22.1518337;
Bojt;6;579;47.1915038;21.7360887;
Somogytúr;5;485;46.7071627;17.7654246;
Körösszegapáti;11;1068;47.0412776;21.6346814;
Nagycsepely;4;389;46.74979;17.834596;
Siklósnagyfalu;5;487;45.8200882;18.3634537;
Túristvándi;8;788;48.0513705;22.6458245;
Szántód;7;690;46.8693827;17.9045327;
Somlójenő;3;296;47.1227718;17.3543836;
Szajla;6;592;47.9614963;20.1417868;
Gadács;1;99;46.5376304;18.0061193;
Szúcs;4;396;48.0478451;20.2494915;
Hedrehely;4;399;46.1961701;17.6523079;
Gige;4;400;46.3007246;17.6085523;
Mezőtárkány;16;1600;47.7218712;20.4760816;
Cserdi;4;401;46.0806182;17.990672;
Nyíri;4;402;48.5000362;21.440807;
Boldogkőújfalu;6;606;48.3184235;21.2411318;
Edde;2;202;46.5248766;17.7164847;
Told;4;404;47.1198102;21.641383;
Kántorjánosi;21;2126;47.9359448;22.1489345;
Csengersima;8;810;47.8660813;22.7303134;
Kásád;3;304;45.7784476;18.4006054;
Sávoly;5;508;46.5914133;17.2692655;
Potyond;1;102;47.5492377;17.1824427;
Újszalonta;1;102;46.8116753;21.4907282;
Érsekhalma;6;613;46.3482313;19.1226887;
Zádorfalva;5;512;48.3867552;20.4847849;
Parádsasvár;4;412;47.9121032;19.9780675;
Tiszakóród;8;825;48.1062706;22.7116024;
Öcs;2;207;47.001558;17.6137697;
Krasznokvajda;5;518;48.4699073;20.9702508;
Hunyadfalva;2;208;47.3110637;20.3733889;
Iklódbördőce;3;312;46.6051753;16.6117017;
Lónya;11;1146;48.3181875;22.2704253;
Hernádszentandrás;4;417;48.2887762;21.0960419;
Ócsárd;4;417;45.9347141;18.1515018;
Nagydobsza;6;626;46.0348942;17.6656772;
Gyugy;3;315;46.6923084;17.6821009;
Homrogd;9;945;48.2780375;20.913988;
Vilmány;14;1474;48.4160621;21.2315498;
Kocsola;12;1265;46.5279604;18.1771382;
Egyházashetye;3;317;47.1695366;17.1197109;
Pusztakovácsi;8;847;46.5303827;17.5739763;
Tivadar;2;212;48.0636201;22.513591;
Drávacsepely;2;213;45.8284594;18.1366185;
Meszlen;2;213;47.3295409;16.7014006;
Kazsok;3;320;46.4780147;17.961507;
Esztergályhorváti;4;428;46.7005839;17.1083989;
Gagybátor;2;214;48.4342403;20.9498078;
Hernádkércs;3;321;48.2419045;21.0485995;
Komjáti;2;216;48.5457027;20.7607737;
Tarnazsadány;12;1302;47.6770052;20.1616419;
Ispánk;1;109;46.8632624;16.4419855;
Rétközberencs;11;1203;48.2043859;22.011198;
Zsana;7;767;46.3797707;19.6596195;
Tornanádaska;7;768;48.5601057;20.7859641;
Szőlősardó;1;110;48.4437996;20.6266824;
Szegerdő;2;221;46.6346854;17.2780628;
Berkesz;7;780;48.0921492;21.978725;
Lácacséke;3;335;48.3685456;21.9931652;
Nikla;7;783;46.5763623;17.5162123;
Abaújvár;2;224;48.5260438;21.3146221;
Füzérkajata;1;112;48.5199347;21.4990462;
Mérges;1;112;47.6023653;17.4425748;
Nagymizdó;1;112;46.992149;16.6548563;
Gétye;1;113;46.7628859;17.0696445;
Drávaszabolcs;6;684;45.8058332;18.210885;
Vekerd;1;114;47.0952954;21.4047991;
Serényfalva;9;1027;48.3129976;20.3888699;
Old;3;346;45.7888785;18.3517467;
Rábatöttös;2;231;47.1322453;16.8086944;
Erk;8;931;47.6091904;20.0760397;
Tófalu;5;591;47.7764019;20.2381843;
Mucsi;4;473;46.4272278;18.3950016;
Kővágótöttös;3;355;46.0842649;18.1003124;
Ólmod;1;119;47.4142736;16.5896945;
Andocs;9;1075;46.6488345;17.9243409;
Bodolyabér;2;241;46.1978846;18.1185967;
Kissomlyó;2;241;47.1440505;17.102509;
Ivánbattyán;1;121;45.9075657;18.4179693;
Szin;7;847;48.4969477;20.6606003;
Csaholc;6;729;47.9847457;22.7288543;
Nagylak;4;486;46.1708718;20.7099536;
Iharos;10;1222;46.3383129;17.0960146;
Domaháza;7;859;48.1823202;20.1034271;
Ivándárda;2;247;45.8329128;18.5904281;
Szágy;1;124;46.2217922;17.946605;
Sárok;1;125;45.8412548;18.6126762;
Kisdombegyház;4;503;46.3703768;21.0987126;
Tiszaroff;13;1657;47.3979955;20.438295;
Kertészsziget;3;384;47.154658;21.0627032;
Mike;5;640;46.2419692;17.5329993;
Tiszatarján;11;1418;47.8346124;21.0010508;
Kisjakabfalva;1;129;45.8953121;18.4356286;
Farkaslyuk;15;1945;48.1856615;20.3100333;
Hollád;2;260;46.6398175;17.3084075;
Sajóhídvég;9;1170;48.0030609;20.9502975;
Felsődobsza;7;924;48.2552557;21.0748737;
Kerecseny;2;265;46.6254231;17.0454058;
Kistamási;1;134;46.0109431;17.7215823;
Háromhuta;1;135;48.3749257;21.4109089;
Hejőkürt;2;270;47.8556105;20.9929385;
Komlódtótfalu;1;135;47.8438779;22.7030039;
Polány;2;270;46.5583215;17.7727257;
Szőke;1;135;45.9601117;18.1857541;
Sajókaza;23;3116;48.2824625;20.5829851;
Versend;7;969;45.9954056;18.5124712;
Sobor;2;282;47.4757436;17.3690041;
Tikos;1;141;46.6355756;17.2880417;
Hangony;11;1558;48.2260525;20.2007281;
Bosta;1;145;45.9496463;18.2109851;
Tiszabecs;11;1596;48.0958244;22.8118061;
Büssü;3;436;46.4548427;17.9631427;
Tormás;2;291;46.2291434;17.9905351;
Vékény;1;148;46.2696292;18.3419913;
Tengőd;3;447;46.6994188;18.0970397;
Orosztony;3;451;46.6276125;17.0603548;
Bezeréd;1;152;46.8692369;17.0129556;
Gyanógeregye;1;152;47.1232556;16.7634171;
Gyöngyfa;1;153;45.9608426;17.9519979;
Abaújkér;4;623;48.3079444;21.1998443;
Léh;3;468;48.2922874;20.9804874;
Balatonrendes;1;157;46.8273773;17.5857978;
Örvényes;1;157;46.914828;17.8164988;
Somogymeggyes;3;472;46.7191252;17.9151742;
Lápafő;1;158;46.5140712;18.0595775;
Várong;1;159;46.5268329;18.0454278;
Barabás;7;1122;48.2303469;22.4307276;
Pereked;1;161;46.0930143;18.3731699;
Rápolt;1;161;47.9187809;22.5554665;
Kisnamény;2;326;47.9553522;22.6938783;
Szakáld;3;492;47.9421183;20.9077071;
Dobri;1;167;46.51643;16.5817125;
Besenyőd;5;838;47.9634066;22.0093862;
Bátorliget;4;675;47.7571766;22.2711789;
Jákfalva;3;510;48.3340664;20.5716859;
Hejőszalonta;5;851;47.9397294;20.8775956;
Lak;4;686;41.7064789;-81.2380032;
Horpács;1;172;47.996728;19.1312435;
Rinyakovácsi;1;172;46.2827175;17.5969754;
Sósvertike;1;173;45.8354028;17.8617134;
Örménykút;2;350;46.8306813;20.7363642;
Nak;3;526;46.4772118;18.0517396;
Súr;7;1238;33.2721211;35.1964023;
Sajópüspöki;3;531;48.2803359;20.3445652;
Szebény;2;355;46.1310592;18.5869673;
Fürged;4;719;46.7212122;18.3120673;
Borgáta;1;181;47.1618331;17.0798627;
Aranyosgadány;2;363;46.0079124;18.1191619;
Kisvaszar;2;366;46.2754661;18.2120605;
Tornaszentandrás;1;185;48.5202637;20.7757493;
Kisgörbő;1;190;46.9372956;17.156689;
Kisberény;1;192;46.6378055;17.6586952;
Újsolt;1;193;46.8731741;19.1208431;
Áta;1;194;45.9368992;18.297316;
Drávaiványi;1;194;45.8467602;17.8181336;
Kiscsécs;1;196;47.9660171;21.0115859;
Pat;1;197;46.4426643;17.1825285;
Terpes;1;198;47.9725564;20.1509066;
Táska;2;400;46.6180703;17.5231793;
Tárnokréti;1;203;47.7217755;17.3073304;
Bedegkér;2;408;46.6510294;18.0600553;
Kispalád;5;1044;48.021639;22.8367906;
Kisbajom;2;419;46.305541;17.4897316;
Basal;1;212;46.0735728;17.7808848;
Kishajmás;1;214;46.2006313;18.0822844;
Gagyvendégi;1;216;48.4300303;20.9750187;
Miklósi;1;224;46.6472841;17.9963259;
Botpalád;4;932;48.0293355;22.8058874;
Újdombrád;3;700;48.1951105;21.8667117;
Magyarkeszi;5;1181;46.7487039;18.2253731;
Magyardombegyház;1;241;46.3797892;21.0722225;
Kelemér;2;490;48.3550399;20.4279506;
Zajk;1;245;46.4839345;16.7199758;
Somogyviszló;1;251;46.1126719;17.7649628;
Kiskassa;1;254;45.9532211;18.3974521;
Nagyszakácsi;2;508;46.4875266;17.3215734;
Csenyéte;2;523;48.4344867;21.0401912;
Gerényes;1;263;46.3054281;18.1849249;
Hirics;1;271;45.8261379;17.9936101;
Felsővadász;2;562;48.3711795;20.9158753;
Újireg;1;294;46.6573791;18.1733545;
Gordisa;1;297;45.797174;18.2361786;
Hetefejércse;1;300;48.1278776;22.4677441;
Pamuk;1;302;46.5538585;17.6375258;
Rakaca;3;912;48.4588519;20.8830434;
Folyás;1;319;47.807417;21.1344714;
Hencse;1;339;46.2003376;17.6234321;
Téseny;1;339;45.9488969;18.0479567;
Egerfarmos;2;692;47.7182762;20.5363608;
Szenyér;1;348;46.4626204;17.3701773;
Felsőregmec;1;360;48.490841;21.6047655;
Tarnabod;2;759;47.6843936;20.2254762;
Nagybakónak;1;416;46.5516271;17.0444927;
Nyírpilis;2;959;47.7838946;22.1849453;
Igal;14;6933;46.5345467;17.9386708;
Uszka;1;605;48.074427;22.8576392;
